year,hour,season,avg_load_mw,avg_wind_mw,avg_solar_mw,net_load_mw,season_min_net_load,evening_peak_net_load,duck_curve_depth_mw
2017,16,winter,37701.8583922116,7910.138248847926,202.55696364567333,29589.163179718005,23255.43349450921,32235.056661759812,8979.623167250604
2017,17,winter,37892.776632567235,7910.138248847926,202.55696364567333,29780.08142007364,23255.43349450921,32235.056661759812,8979.623167250604
2017,18,winter,38809.13223716014,7910.138248847926,202.55696364567333,30696.43702466654,23255.43349450921,32235.056661759812,8979.623167250604
2017,19,winter,40264.929521237864,7910.138248847926,202.55696364567333,32152.234308744268,23255.43349450921,32235.056661759812,8979.623167250604
2017,20,winter,40347.751874253416,7910.138248847926,202.55696364567333,32235.05666175982,23255.43349450921,32235.056661759812,8979.623167250604
2017,21,winter,39777.41668448275,7910.138248847926,202.55696364567333,31664.72147198915,23255.43349450921,32235.056661759812,8979.623167250604
2017,22,winter,38560.64795446021,7910.138248847926,202.55696364567333,30447.952741966616,23255.43349450921,32235.056661759812,8979.623167250604
2017,23,winter,36551.95194704677,7910.138248847926,202.55696364567333,28439.25673455317,23255.43349450921,32235.056661759812,8979.623167250604
2018,0,shoulder,36997.364989568814,8688.963560334529,427.64336917562724,27880.758060058663,22906.460035666547,36446.38614625848,13539.926110591936
2018,1,shoulder,34775.858273441765,8688.963560334529,427.64336917562724,25659.251343931606,22906.460035666547,36446.38614625848,13539.926110591936
2018,2,shoulder,33296.002868846415,8688.963560334529,427.64336917562724,24179.39593933626,22906.460035666547,36446.38614625848,13539.926110591936
2018,3,shoulder,32422.329314118997,8688.963560334529,427.6433691756272,23305.722384608842,22906.460035666547,36446.38614625848,13539.926110591936
2018,4,shoulder,32023.066965176706,8688.963560334529,427.64336917562724,22906.460035666547,22906.460035666547,36446.38614625848,13539.926110591936
2018,5,shoulder,32288.182438064516,8688.963560334529,427.6433691756272,23171.57550855436,22906.460035666547,36446.38614625848,13539.926110591936
2018,6,shoulder,33729.341229257356,8688.963560334529,427.6433691756272,24612.73429974719,22906.460035666547,36446.38614625848,13539.926110591936
2018,7,shoulder,36222.520550068635,8688.963560334527,427.64336917562724,27105.91362055848,22906.460035666547,36446.38614625848,13539.926110591936
2018,8,shoulder,37371.72595045466,8688.963560334529,427.6433691756272,28255.1190209445,22906.460035666547,36446.38614625848,13539.926110591936
2018,9,shoulder,38160.8770571681,8688.963560334529,427.6433691756272,29044.270127657943,22906.460035666547,36446.38614625848,13539.926110591936
2018,10,shoulder,39439.89682783226,8688.963560334529,427.64336917562724,30323.2898983221,22906.460035666547,36446.38614625848,13539.926110591936
2018,11,shoulder,40754.566488830285,8688.963560334529,427.6433691756272,31637.959559320134,22906.460035666547,36446.38614625848,13539.926110591936
2018,12,shoulder,41884.988330754124,8688.963560334529,427.64336917562724,32768.38140124397,22906.460035666547,36446.38614625848,13539.926110591936
2018,13,shoulder,42861.68828061237,8688.963560334529,427.64336917562724,33745.08135110221,22906.460035666547,36446.38614625848,13539.926110591936
2018,14,shoulder,43834.19169376918,8688.963560334529,427.6433691756272,34717.584764259016,22906.460035666547,36446.38614625848,13539.926110591936
2018,15,shoulder,44556.050944441755,8688.963560334529,427.64336917562724,35439.44401493159,22906.460035666547,36446.38614625848,13539.926110591936
2018,16,shoulder,45094.02502773423,8688.963560334529,427.6433691756272,35977.41809822408,22906.460035666547,36446.38614625848,13539.926110591936
2018,17,shoulder,45507.441488516844,8688.963560334529,427.64336917562724,36390.8345590067,22906.460035666547,36446.38614625848,13539.926110591936
2018,18,shoulder,45562.99307576864,8688.963560334529,427.64336917562724,36446.38614625848,22906.460035666547,36446.38614625848,13539.926110591936
2018,19,shoulder,45077.68608884391,8688.963560334529,427.6433691756272,35961.07915933375,22906.460035666547,36446.38614625848,13539.926110591936
2018,20,shoulder,44444.55312890681,8688.963560334529,427.6433691756272,35327.94619939665,22906.460035666547,36446.38614625848,13539.926110591936
2018,21,shoulder,43957.03765085017,8688.963560334529,427.64336917562724,34840.430721340024,22906.460035666547,36446.38614625848,13539.926110591936
2018,22,shoulder,42421.76645800609,8688.963560334529,427.64336917562724,33305.15952849594,22906.460035666547,36446.38614625848,13539.926110591936
2018,23,shoulder,39815.589727051614,8688.963560334529,427.64336917562724,30698.982797541456,22906.460035666547,36446.38614625848,13539.926110591936
2018,0,summer,49475.03309886594,8315.54659498208,595.4301075268817,40564.05639635699,31161.336445421504,56488.323377275636,25326.98693185413
2018,1,summer,46078.53300995126,8315.54659498208,595.4301075268817,37167.55630744229,31161.336445421504,56488.323377275636,25326.98693185413
2018,2,summer,43545.34609465627,8315.54659498208,595.4301075268817,34634.36939214731,31161.336445421504,56488.323377275636,25326.98693185413
2018,3,summer,41702.02767514767,8315.54659498208,595.4301075268817,32791.05097263871,31161.336445421504,56488.323377275636,25326.98693185413
2018,4,summer,40508.80438404122,8315.54659498208,595.4301075268817,31597.827681532264,31161.336445421504,56488.323377275636,25326.98693185413
2018,5,summer,40072.313147930465,8315.54659498208,595.4301075268817,31161.336445421504,31161.336445421504,56488.323377275636,25326.98693185413
2018,6,summer,40705.818193257706,8315.54659498208,595.4301075268817,31794.841490748742,31161.336445421504,56488.323377275636,25326.98693185413
2018,7,summer,41839.017249522934,8315.54659498208,595.4301075268817,32928.040547013974,31161.336445421504,56488.323377275636,25326.98693185413
2018,8,summer,42698.474526256265,8315.54659498208,595.4301075268817,33787.497823747304,31161.336445421504,56488.323377275636,25326.98693185413
2018,9,summer,45144.98861570896,8315.54659498208,595.4301075268817,36234.0119132,31161.336445421504,56488.323377275636,25326.98693185413
2018,10,summer,48568.785346111465,8315.54659498208,595.4301075268817,39657.808643602504,31161.336445421504,56488.323377275636,25326.98693185413
2018,11,summer,52297.806498114696,8315.54659498208,595.4301075268817,43386.829795605736,31161.336445421504,56488.323377275636,25326.98693185413
2018,12,summer,55818.72679156452,8315.54659498208,595.4301075268817,46907.75008905556,31161.336445421504,56488.323377275636,25326.98693185413
2018,13,summer,58914.43443370968,8315.54659498208,595.4301075268817,50003.45773120071,31161.336445421504,56488.323377275636,25326.98693185413
2018,14,summer,61648.253338730465,8315.54659498208,595.4301075268817,52737.276636221504,31161.336445421504,56488.323377275636,25326.98693185413
2018,15,summer,63650.44731686022,8315.54659498208,595.4301075268817,54739.47061435125,31161.336445421504,56488.323377275636,25326.98693185413
2018,16,summer,64867.12349369391,8315.54659498208,595.4301075268817,55956.14679118494,31161.336445421504,56488.323377275636,25326.98693185413
2018,17,summer,65399.300079784596,8315.54659498208,595.4301075268817,56488.323377275636,31161.336445421504,56488.323377275636,25326.98693185413
2018,18,summer,65047.00833030647,8315.54659498208,595.4301075268817,56136.03162779749,31161.336445421504,56488.323377275636,25326.98693185413
2018,19,summer,63653.26622187168,8315.54659498208,595.4301075268817,54742.28951936273,31161.336445421504,56488.323377275636,25326.98693185413
2018,20,summer,61330.123477594636,8315.54659498208,595.4301075268817,52419.146775085675,31161.336445421504,56488.323377275636,25326.98693185413
2018,21,summer,59196.62386197634,8315.54659498208,595.4301075268817,50285.647159467386,31161.336445421504,56488.323377275636,25326.98693185413
2018,22,summer,57050.34356548602,8315.54659498208,595.4301075268817,48139.36686297706,31161.336445421504,56488.323377275636,25326.98693185413
2018,23,summer,53395.08860184732,8315.54659498208,595.4301075268817,44484.11189933835,31161.336445421504,56488.323377275636,25326.98693185413
2018,0,winter,37302.03902549808,8891.689068100359,337.9896313364055,28072.360326061316,26060.149977933437,33118.54148963313,7058.39151169969
2018,1,winter,36128.86644669509,8891.689068100359,337.9896313364055,26899.187747258315,26060.149977933437,33118.54148963313,7058.39151169969
2018,2,winter,35489.23016115245,8891.689068100359,337.9896313364055,26259.551461715688,26060.149977933437,33118.54148963313,7058.39151169969
2018,3,winter,35289.8286773702,8891.689068100359,337.9896313364055,26060.149977933437,26060.149977933437,33118.54148963313,7058.39151169969
2018,4,winter,35500.32936356721,8891.689068100359,337.9896313364055,26270.650664130444,26060.149977933437,33118.54148963313,7058.39151169969
2018,5,winter,36396.62784662788,8891.689068100359,337.9896313364055,27166.949147191117,26060.149977933437,33118.54148963313,7058.39151169969
2018,6,winter,38478.789463903224,8891.689068100359,337.9896313364055,29249.11076446646,26060.149977933437,33118.54148963313,7058.39151169969
2018,7,winter,41593.918365240395,8891.689068100359,337.9896313364055,32364.23966580363,26060.149977933437,33118.54148963313,7058.39151169969
2018,8,winter,42980.96126324271,8891.689068100359,337.9896313364055,33751.282563805944,26060.149977933437,33118.54148963313,7058.39151169969
2018,9,winter,42899.77182192742,8891.689068100359,337.9896313364055,33670.09312249065,26060.149977933437,33118.54148963313,7058.39151169969
2018,10,winter,42606.254505519966,8891.689068100359,337.9896313364055,33376.5758060832,26060.149977933437,33118.54148963313,7058.39151169969
2018,11,winter,42049.31537078649,8891.689068100359,337.9896313364055,32819.63667134972,26060.149977933437,33118.54148963313,7058.39151169969
2018,12,winter,41240.01540525077,8891.689068100359,337.9896313364055,32010.33670581401,26060.149977933437,33118.54148963313,7058.39151169969
2018,13,winter,40347.23118825499,8891.689068100359,337.9896313364055,31117.552488818226,26060.149977933437,33118.54148963313,7058.39151169969
2018,14,winter,39633.26786357066,8891.689068100359,337.9896313364055,30403.589164133897,26060.149977933437,33118.54148963313,7058.39151169969
2018,15,winter,39021.124839873664,8891.689068100359,337.9896313364055,29791.446140436896,26060.149977933437,33118.54148963313,7058.39151169969
2018,16,winter,38706.60277260907,8891.689068100359,337.9896313364055,29476.924073172297,26060.149977933437,33118.54148963313,7058.39151169969
2018,17,winter,38955.74620475538,8891.689068100359,337.9896313364055,29726.067505318602,26060.149977933437,33118.54148963313,7058.39151169969
2018,18,winter,40231.281491637106,8891.689068100359,337.9896313364055,31001.60279220034,26060.149977933437,33118.54148963313,7058.39151169969
2018,19,winter,42059.34846405031,8891.689068100359,337.9896313364055,32829.669764613536,26060.149977933437,33118.54148963313,7058.39151169969
2018,20,winter,42348.22018906989,8891.689068100359,337.9896313364055,33118.54148963313,26060.149977933437,33118.54148963313,7058.39151169969
2018,21,winter,42027.88030499117,8891.689068100359,337.9896313364055,32798.20160555441,26060.149977933437,33118.54148963313,7058.39151169969
2018,22,winter,41038.349418614824,8891.689068100359,337.9896313364055,31808.670719178055,26060.149977933437,33118.54148963313,7058.39151169969
2018,23,winter,39201.61439927266,8891.689068100359,337.9896313364055,29971.93569983589,26060.149977933437,33118.54148963313,7058.39151169969
2019,0,shoulder,38769.477345722036,9849.581839904422,603.6962365591397,28316.199269258475,23440.807767440554,37195.50240288053,13754.694635439973
2019,1,shoulder,36627.62585216505,9849.581839904422,603.6962365591397,26174.34777570149,23440.807767440554,37195.50240288053,13754.694635439973
2019,2,shoulder,35180.73400874857,9849.58183990442,603.6962365591397,24727.455932285007,23440.807767440554,37195.50240288053,13754.694635439973
2019,3,shoulder,34316.695565602866,9849.581839904422,603.6962365591397,23863.41748913931,23440.807767440554,37195.50240288053,13754.694635439973
2019,4,shoulder,33894.08584390412,9849.581839904422,603.6962365591397,23440.807767440554,23440.807767440554,37195.50240288053,13754.694635439973
2019,5,shoulder,34159.91877672097,9849.58183990442,603.6962365591397,23706.64070025741,23440.807767440554,37195.50240288053,13754.694635439973
2019,6,shoulder,35557.396060517734,9849.58183990442,603.6962365591397,25104.117984054177,23440.807767440554,37195.50240288053,13754.694635439973
2019,7,shoulder,37935.25590715322,9849.58183990442,603.6962365591397,27481.977830689662,23440.807767440554,37195.50240288053,13754.694635439973
2019,8,shoulder,39044.26119589838,9849.581839904422,603.6962365591398,28590.983119434826,23440.807767440554,37195.50240288053,13754.694635439973
2019,9,shoulder,39843.44962233064,9849.58183990442,603.6962365591397,29390.171545867084,23440.807767440554,37195.50240288053,13754.694635439973
2019,10,shoulder,41146.39256937849,9849.581839904422,603.6962365591397,30693.114492914934,23440.807767440554,37195.50240288053,13754.694635439973
2019,11,shoulder,42519.13252078118,9849.581839904422,603.6962365591397,32065.85444431762,23440.807767440554,37195.50240288053,13754.694635439973
2019,12,shoulder,43716.13805158101,9849.581839904422,603.6962365591397,33262.85997511744,23440.807767440554,37195.50240288053,13754.694635439973
2019,13,shoulder,44735.665736882445,9849.58183990442,603.6962365591397,34282.38766041888,23440.807767440554,37195.50240288053,13754.694635439973
2019,14,shoulder,45774.19721352975,9849.581839904422,603.6962365591397,35320.919137066194,23440.807767440554,37195.50240288053,13754.694635439973
2019,15,shoulder,46554.55610843226,9849.58183990442,603.6962365591397,36101.27803196869,23440.807767440554,37195.50240288053,13754.694635439973
2019,16,shoulder,47126.972965500354,9849.581839904422,603.6962365591397,36673.69488903679,23440.807767440554,37195.50240288053,13754.694635439973
2019,17,shoulder,47573.08628047939,9849.581839904422,603.6962365591397,37119.808204015826,23440.807767440554,37195.50240288053,13754.694635439973
2019,18,shoulder,47648.78047934408,9849.581839904422,603.6962365591397,37195.50240288052,23440.807767440554,37195.50240288053,13754.694635439973
2019,19,shoulder,47113.4918865475,9849.581839904422,603.6962365591397,36660.21381008393,23440.807767440554,37195.50240288053,13754.694635439973
2019,20,shoulder,46337.5550158534,9849.581839904422,603.6962365591397,35884.27693938984,23440.807767440554,37195.50240288053,13754.694635439973
2019,21,shoulder,45754.43976208117,9849.581839904422,603.6962365591397,35301.16168561762,23440.807767440554,37195.50240288053,13754.694635439973
2019,22,shoulder,44149.92040900574,9849.581839904422,603.6962365591398,33696.64233254218,23440.807767440554,37195.50240288053,13754.694635439973
2019,23,shoulder,41545.749464787994,9849.581839904422,603.6962365591397,31092.471388324426,23440.807767440554,37195.50240288053,13754.694635439973
2019,0,summer,49494.17408784014,8834.976105137395,785.4689366786141,39873.72904602414,30726.333647084346,55472.13431052521,24745.800663440863
2019,1,summer,46124.76704457347,8834.976105137395,785.4689366786141,36504.322002757464,30726.333647084346,55472.13431052521,24745.800663440863
2019,2,summer,43650.474764409315,8834.976105137395,785.4689366786141,34030.02972259331,30726.333647084346,55472.13431052521,24745.800663440863
2019,3,summer,41871.14246848745,8834.976105137395,785.4689366786141,32250.697426671442,30726.333647084346,55472.13431052521,24745.800663440863
2019,4,summer,40719.41179349069,8834.976105137395,785.4689366786141,31098.96675167468,30726.333647084346,55472.13431052521,24745.800663440863
2019,5,summer,40346.77868890035,8834.976105137395,785.4689366786141,30726.333647084346,30726.333647084346,55472.13431052521,24745.800663440863
2019,6,summer,41006.287751975986,8834.976105137395,785.4689366786141,31385.84271015998,30726.333647084346,55472.13431052521,24745.800663440863
2019,7,summer,42121.57423721039,8834.976105137395,785.4689366786141,32501.129195394387,30726.333647084346,55472.13431052521,24745.800663440863
2019,8,summer,43001.16819398746,8834.976105137395,785.4689366786141,33380.72315217145,30726.333647084346,55472.13431052521,24745.800663440863
2019,9,summer,45393.22184367384,8834.976105137395,785.4689366786141,35772.77680185783,30726.333647084346,55472.13431052521,24745.800663440863
2019,10,summer,48729.8374322595,8834.976105137395,785.4689366786141,39109.392390443485,30726.333647084346,55472.13431052521,24745.800663440863
2019,11,summer,52387.9212025846,8834.976105137395,785.4689366786141,42767.47616076859,30726.333647084346,55472.13431052521,24745.800663440863
2019,12,summer,55876.068335238,8834.976105137395,785.4689366786141,46255.62329342199,30726.333647084346,55472.13431052521,24745.800663440863
2019,13,summer,58933.92360995448,8834.976105137395,785.4689366786141,49313.47856813847,30726.333647084346,55472.13431052521,24745.800663440863
2019,14,summer,61554.50261082329,8834.976105137395,785.4689366786141,51934.05756900728,30726.333647084346,55472.13431052521,24745.800663440863
2019,15,summer,63409.53452453116,8834.976105137395,785.4689366786141,53789.08948271516,30726.333647084346,55472.13431052521,24745.800663440863
2019,16,summer,64574.92642269677,8834.976105137395,785.4689366786141,54954.481380880774,30726.333647084346,55472.13431052521,24745.800663440863
2019,17,summer,65092.57935234122,8834.976105137395,785.4689366786141,55472.13431052522,30726.333647084346,55472.13431052521,24745.800663440863
2019,18,summer,64758.46363089428,8834.976105137395,785.4689366786141,55138.01858907827,30726.333647084346,55472.13431052521,24745.800663440863
2019,19,summer,63349.426879694984,8834.976105137395,785.4689366786141,53728.981837878986,30726.333647084346,55472.13431052521,24745.800663440863
2019,20,summer,61047.504215946945,8834.976105137395,785.4689366786141,51427.05917413093,30726.333647084346,55472.13431052521,24745.800663440863
2019,21,summer,58929.98477624695,8834.976105137395,785.4689366786141,49309.53973443094,30726.333647084346,55472.13431052521,24745.800663440863
2019,22,summer,56842.528488358425,8834.976105137395,785.4689366786141,47222.08344654241,30726.333647084346,55472.13431052521,24745.800663440863
2019,23,summer,53305.41620816918,8834.976105137395,785.4689366786141,43684.97116635317,30726.333647084346,55472.13431052521,24745.800663440863
2019,0,winter,37231.20028068548,9661.882360471069,453.77304147465446,27115.544878739758,24834.267170306575,32053.1521335128,7218.8849632062265
2019,1,winter,35832.64396926766,9661.88236047107,453.77304147465435,25716.98856732194,24834.267170306575,32053.1521335128,7218.8849632062265
2019,2,winter,35165.385283453536,9661.882360471069,453.77304147465446,25049.72988150781,24834.267170306575,32053.1521335128,7218.8849632062265
2019,3,winter,34949.922572252304,9661.88236047107,453.77304147465435,24834.267170306575,24834.267170306575,32053.1521335128,7218.8849632062265
2019,4,winter,35145.98798883564,9661.882360471069,453.77304147465446,25030.332586889916,24834.267170306575,32053.1521335128,7218.8849632062265
2019,5,winter,36032.66958387519,9661.882360471069,453.77304147465446,25917.014181929466,24834.267170306575,32053.1521335128,7218.8849632062265
2019,6,winter,38126.07111660292,9661.88236047107,453.77304147465435,28010.415714657196,24834.267170306575,32053.1521335128,7218.8849632062265
2019,7,winter,41207.50034752189,9661.882360471069,453.77304147465446,31091.84494557617,24834.267170306575,32053.1521335128,7218.8849632062265
2019,8,winter,42624.07467361405,9661.882360471069,453.77304147465446,32508.41927166832,24834.267170306575,32053.1521335128,7218.8849632062265
2019,9,winter,42559.77775098656,9661.882360471069,453.77304147465446,32444.122349040834,24834.267170306575,32053.1521335128,7218.8849632062265
2019,10,winter,42243.57516795814,9661.882360471069,453.77304147465446,32127.919766012415,24834.267170306575,32053.1521335128,7218.8849632062265
2019,11,winter,41703.130438079104,9661.882360471069,453.77304147465446,31587.475036133383,24834.267170306575,32053.1521335128,7218.8849632062265
2019,12,winter,40957.61481412903,9661.88236047107,453.77304147465435,30841.959412183307,24834.267170306575,32053.1521335128,7218.8849632062265
2019,13,winter,40147.56259365207,9661.882360471069,453.77304147465446,30031.90719170634,24834.267170306575,32053.1521335128,7218.8849632062265
2019,14,winter,39562.35605202842,9661.882360471069,453.77304147465446,29446.700650082697,24834.267170306575,32053.1521335128,7218.8849632062265
2019,15,winter,39032.715445816815,9661.882360471069,453.77304147465446,28917.060043871094,24834.267170306575,32053.1521335128,7218.8849632062265
2019,16,winter,38755.934949824885,9661.88236047107,453.77304147465435,28640.279547879156,24834.267170306575,32053.1521335128,7218.8849632062265
2019,17,winter,38984.35718121353,9661.88236047107,453.77304147465435,28868.701779267798,24834.267170306575,32053.1521335128,7218.8849632062265
2019,18,winter,40176.540962461986,9661.88236047107,453.77304147465435,30060.885560516257,24834.267170306575,32053.1521335128,7218.8849632062265
2019,19,winter,41932.020757667044,9661.882360471069,453.77304147465446,31816.365355721322,24834.267170306575,32053.1521335128,7218.8849632062265
2019,20,winter,42168.80753545853,9661.882360471069,453.77304147465446,32053.1521335128,24834.267170306575,32053.1521335128,7218.8849632062265
2019,21,winter,41830.13814458371,9661.882360471069,453.77304147465446,31714.48274263799,24834.267170306575,32053.1521335128,7218.8849632062265
2019,22,winter,40881.515642125574,9661.882360471069,453.77304147465446,30765.860240179853,24834.267170306575,32053.1521335128,7218.8849632062265
2019,23,winter,39103.10598575614,9661.88236047107,453.77304147465435,28987.45058381042,24834.267170306575,32053.1521335128,7218.8849632062265
2020,0,shoulder,38036.8573130552,10308.93817204301,1100.8960573476704,26627.023083664524,21437.933065075984,35981.770043297125,14543.836978221141
2020,1,shoulder,35903.075305510756,10308.93817204301,1100.8960573476704,24493.241076120074,21437.933065075984,35981.770043297125,14543.836978221141
2020,2,shoulder,34360.76350508208,10308.938172043012,1100.8960573476702,22950.929275691404,21437.933065075984,35981.770043297125,14543.836978221141
2020,3,shoulder,33371.9363428604,10308.93817204301,1100.8960573476704,21962.10211346971,21437.933065075984,35981.770043297125,14543.836978221141
2020,4,shoulder,32847.76729446666,10308.93817204301,1100.8960573476704,21437.933065075984,21437.933065075984,35981.770043297125,14543.836978221141
2020,5,shoulder,32908.28868545287,10308.93817204301,1100.8960573476702,21498.454456062187,21437.933065075984,35981.770043297125,14543.836978221141
2020,6,shoulder,33795.52934501685,10308.93817204301,1100.8960573476704,22385.69511562616,21437.933065075984,35981.770043297125,14543.836978221141
2020,7,shoulder,35411.09670703709,10308.938172043012,1100.8960573476702,24001.262477646407,21437.933065075984,35981.770043297125,14543.836978221141
2020,8,shoulder,36518.24508250144,10308.93817204301,1100.8960573476704,25108.41085311076,21437.933065075984,35981.770043297125,14543.836978221141
2020,9,shoulder,37698.53877415162,10308.93817204301,1100.8960573476704,26288.70454476093,21437.933065075984,35981.770043297125,14543.836978221141
2020,10,shoulder,39257.80622263602,10308.93817204301,1100.8960573476702,27847.97199324534,21437.933065075984,35981.770043297125,14543.836978221141
2020,11,shoulder,40910.17066467652,10308.93817204301,1100.8960573476704,29500.336435285844,21437.933065075984,35981.770043297125,14543.836978221141
2020,12,shoulder,42529.70463245322,10308.93817204301,1100.8960573476702,31119.87040306254,21437.933065075984,35981.770043297125,14543.836978221141
2020,13,shoulder,44027.797101403215,10308.93817204301,1100.8960573476704,32617.962872012547,21437.933065075984,35981.770043297125,14543.836978221141
2020,14,shoulder,45366.92476554606,10308.93817204301,1100.8960573476704,33957.09053615538,21437.933065075984,35981.770043297125,14543.836978221141
2020,15,shoulder,46371.80077229821,10308.938172043012,1100.8960573476702,34961.966542907525,21437.933065075984,35981.770043297125,14543.836978221141
2020,16,shoulder,47059.25394743226,10308.93817204301,1100.8960573476704,35649.41971804158,21437.933065075984,35981.770043297125,14543.836978221141
2020,17,shoulder,47391.60427268781,10308.93817204301,1100.8960573476704,35981.770043297125,21437.933065075984,35981.770043297125,14543.836978221141
2020,18,shoulder,47306.36309439032,10308.938172043012,1100.8960573476702,35896.528864999644,21437.933065075984,35981.770043297125,14543.836978221141
2020,19,shoulder,46604.090213679396,10308.93817204301,1100.8960573476704,35194.255984288706,21437.933065075984,35981.770043297125,14543.836978221141
2020,20,shoulder,45511.98483147348,10308.93817204301,1100.8960573476704,34102.1506020828,21437.933065075984,35981.770043297125,14543.836978221141
2020,21,shoulder,44632.73359319893,10308.93817204301,1100.8960573476704,33222.89936380824,21437.933065075984,35981.770043297125,14543.836978221141
2020,22,shoulder,43019.80803279426,10308.93817204301,1100.8960573476702,31609.97380340358,21437.933065075984,35981.770043297125,14543.836978221141
2020,23,shoulder,40635.43867066343,10308.938172043012,1100.8960573476704,29225.60444127276,21437.933065075984,35981.770043297125,14543.836978221141
2020,0,summer,49933.34933457887,10358.109318996416,1646.8339307048984,37928.40608487755,28213.558750183638,53960.81860778076,25747.259857597124
2020,1,summer,46443.871006728674,10358.109318996416,1646.8339307048984,34438.92775702736,28213.558750183638,53960.81860778076,25747.259857597124
2020,2,summer,43900.84258080035,10358.109318996416,1646.8339307048984,31895.899331099037,28213.558750183638,53960.81860778076,25747.259857597124
2020,3,summer,42033.58344999606,10358.109318996416,1646.8339307048984,30028.640200294747,28213.558750183638,53960.81860778076,25747.259857597124
2020,4,summer,40772.75004929427,10358.109318996416,1646.8339307048984,28767.806799592956,28213.558750183638,53960.81860778076,25747.259857597124
2020,5,summer,40218.50199988495,10358.109318996416,1646.8339307048984,28213.558750183638,28213.558750183638,53960.81860778076,25747.259857597124
2020,6,summer,40544.70926669104,10358.109318996416,1646.8339307048984,28539.766016989724,28213.558750183638,53960.81860778076,25747.259857597124
2020,7,summer,41279.829906060935,10358.109318996416,1646.8339307048984,29274.886656359613,28213.558750183638,53960.81860778076,25747.259857597124
2020,8,summer,42138.48696872508,10358.109318996416,1646.8339307048984,30133.54371902377,28213.558750183638,53960.81860778076,25747.259857597124
2020,9,summer,44722.516105153416,10358.109318996416,1646.8339307048984,32717.572855452094,28213.558750183638,53960.81860778076,25747.259857597124
2020,10,summer,48259.77087762652,10358.109318996416,1646.8339307048984,36254.82762792521,28213.558750183638,53960.81860778076,25747.259857597124
2020,11,summer,52076.499338608955,10358.109318996416,1646.8339307048984,40071.556088907644,28213.558750183638,53960.81860778076,25747.259857597124
2020,12,summer,55844.192747874185,10358.109318996416,1646.8339307048984,43839.249498172874,28213.558750183638,53960.81860778076,25747.259857597124
2020,13,summer,59196.357234926516,10358.109318996416,1646.8339307048984,47191.4139852252,28213.558750183638,53960.81860778076,25747.259857597124
2020,14,summer,62029.836828718275,10358.109318996416,1646.8339307048984,50024.89357901696,28213.558750183638,53960.81860778076,25747.259857597124
2020,15,summer,64134.01133479643,10358.109318996416,1646.8339307048984,52129.06808509511,28213.558750183638,53960.81860778076,25747.259857597124
2020,16,summer,65404.68603996882,10358.109318996416,1646.8339307048984,53399.74279026751,28213.558750183638,53960.81860778076,25747.259857597124
2020,17,summer,65965.76185748207,10358.109318996416,1646.8339307048984,53960.81860778076,28213.558750183638,53960.81860778076,25747.259857597124
2020,18,summer,65723.82724359819,10358.109318996416,1646.8339307048984,53718.88399389689,28213.558750183638,53960.81860778076,25747.259857597124
2020,19,summer,64333.13917553907,10358.109318996416,1646.8339307048984,52328.19592583776,28213.558750183638,53960.81860778076,25747.259857597124
2020,20,summer,61812.31323991972,10358.109318996416,1646.8339307048984,49807.3699902184,28213.558750183638,53960.81860778076,25747.259857597124
2020,21,summer,59371.538878141226,10358.109318996416,1646.8339307048984,47366.595628439914,28213.558750183638,53960.81860778076,25747.259857597124
2020,22,summer,57229.53999855341,10358.109318996416,1646.8339307048984,45224.59674885209,28213.558750183638,53960.81860778076,25747.259857597124
2020,23,summer,53701.38655754804,10358.109318996416,1646.8339307048984,41696.44330784673,28213.558750183638,53960.81860778076,25747.259857597124
2020,0,winter,37716.36329652762,11130.376344086022,767.828451365715,25818.158501075886,23801.138782194164,30585.270236782595,6784.131454588431
2020,1,winter,36519.19280100964,11130.376344086022,767.828451365715,24620.9880055579,23801.138782194164,30585.270236782595,6784.131454588431
2020,2,winter,35890.520915101595,11130.376344086022,767.828451365715,23992.316119649866,23801.138782194164,30585.270236782595,6784.131454588431
2020,3,winter,35699.3435776459,11130.37634408602,767.8284513657151,23801.138782194164,23801.138782194164,30585.270236782595,6784.131454588431
2020,4,winter,35922.288899258434,11130.376344086022,767.828451365715,24024.0841038067,23801.138782194164,30585.270236782595,6784.131454588431
2020,5,winter,36829.89758884204,11130.376344086022,767.828451365715,24931.692793390306,23801.138782194164,30585.270236782595,6784.131454588431
2020,6,winter,38859.37323954506,11130.37634408602,767.8284513657151,26961.168444093317,23801.138782194164,30585.270236782595,6784.131454588431
2020,7,winter,41831.520206282905,11130.376344086022,767.828451365715,29933.31541083117,23801.138782194164,30585.270236782595,6784.131454588431
2020,8,winter,43333.21663062662,11130.37634408602,767.8284513657151,31435.011835174886,23801.138782194164,30585.270236782595,6784.131454588431
2020,9,winter,43306.60470071932,11130.376344086022,767.828451365715,31408.399905267583,23801.138782194164,30585.270236782595,6784.131454588431
2020,10,winter,42869.4991098324,11130.376344086022,767.828451365715,30971.294314380673,23801.138782194164,30585.270236782595,6784.131454588431
2020,11,winter,42254.877533080085,11130.37634408602,767.8284513657151,30356.67273762835,23801.138782194164,30585.270236782595,6784.131454588431
2020,12,winter,41471.504782918804,11130.37634408602,767.8284513657151,29573.299987467068,23801.138782194164,30585.270236782595,6784.131454588431
2020,13,winter,40683.98696070411,11130.37634408602,767.8284513657151,28785.78216525238,23801.138782194164,30585.270236782595,6784.131454588431
