datetime,year,month,day,hour,zone,load_mw
2021-02-05 08:00:00,2021,2,5,8,SOUTH,2672.902187
2021-02-05 08:00:00,2021,2,5,8,EAST,1751.835215
2021-02-05 08:00:00,2021,2,5,8,WEST,1301.501587
2021-02-05 08:00:00,2021,2,5,8,NCENT,14493.298153
2021-02-05 08:00:00,2021,2,5,8,TOTAL,42777.12124
2021-02-05 09:00:00,2021,2,5,9,EAST,1763.794477
2021-02-05 09:00:00,2021,2,5,9,SCENT,6763.850257
2021-02-05 09:00:00,2021,2,5,9,TOTAL,43409.394446
2021-02-05 09:00:00,2021,2,5,9,SOUTH,2744.079868
2021-02-05 09:00:00,2021,2,5,9,FWEST,3842.68994
2021-02-05 09:00:00,2021,2,5,9,COAST,11571.356236
2021-02-05 09:00:00,2021,2,5,9,WEST,1278.05726
2021-02-05 09:00:00,2021,2,5,9,NCENT,14547.24414
2021-02-05 09:00:00,2021,2,5,9,NORTH,898.322267
2021-02-05 10:00:00,2021,2,5,10,FWEST,3787.602969
2021-02-05 10:00:00,2021,2,5,10,WEST,1242.929715
2021-02-05 10:00:00,2021,2,5,10,NORTH,876.808119
2021-02-05 10:00:00,2021,2,5,10,SCENT,6928.501755
2021-02-05 10:00:00,2021,2,5,10,SOUTH,2815.242992
2021-02-05 10:00:00,2021,2,5,10,TOTAL,43699.571746
2021-02-05 10:00:00,2021,2,5,10,NCENT,14380.084647
2021-02-05 10:00:00,2021,2,5,10,EAST,1759.837185
2021-02-05 10:00:00,2021,2,5,10,COAST,11908.564364
2021-02-05 11:00:00,2021,2,5,11,COAST,12199.978866
2021-02-05 11:00:00,2021,2,5,11,SOUTH,2860.906484
2021-02-05 11:00:00,2021,2,5,11,WEST,1200.143178
2021-02-05 11:00:00,2021,2,5,11,SCENT,6843.389883
2021-02-05 11:00:00,2021,2,5,11,TOTAL,43409.159772
2021-02-05 11:00:00,2021,2,5,11,EAST,1737.200036
2021-02-05 11:00:00,2021,2,5,11,NCENT,13990.463428
2021-02-05 11:00:00,2021,2,5,11,FWEST,3741.663686
2021-02-05 11:00:00,2021,2,5,11,NORTH,835.414212
2021-02-05 12:00:00,2021,2,5,12,NORTH,797.272996
2021-02-05 12:00:00,2021,2,5,12,NCENT,13360.861128
2021-02-05 12:00:00,2021,2,5,12,TOTAL,42756.286873
2021-02-05 12:00:00,2021,2,5,12,SOUTH,2885.729302
2021-02-05 12:00:00,2021,2,5,12,WEST,1156.263896
2021-02-05 12:00:00,2021,2,5,12,COAST,12379.39951
2021-02-05 12:00:00,2021,2,5,12,SCENT,6790.186945
2021-02-05 12:00:00,2021,2,5,12,EAST,1684.738092
2021-02-05 12:00:00,2021,2,5,12,FWEST,3701.835003
2021-02-05 13:00:00,2021,2,5,13,COAST,12504.136945
2021-02-05 13:00:00,2021,2,5,13,NORTH,758.505844
2021-02-05 13:00:00,2021,2,5,13,EAST,1597.085623
2021-02-05 13:00:00,2021,2,5,13,NCENT,12846.511838
2021-02-05 13:00:00,2021,2,5,13,SOUTH,2873.987352
2021-02-05 13:00:00,2021,2,5,13,SCENT,6637.917636
2021-02-05 13:00:00,2021,2,5,13,TOTAL,41986.521016
2021-02-05 13:00:00,2021,2,5,13,WEST,1102.968934
2021-02-05 13:00:00,2021,2,5,13,FWEST,3665.406844
2021-02-05 14:00:00,2021,2,5,14,WEST,1067.691423
2021-02-05 14:00:00,2021,2,5,14,SCENT,6420.283426
2021-02-05 14:00:00,2021,2,5,14,TOTAL,40992.697994
2021-02-05 14:00:00,2021,2,5,14,EAST,1528.54639
2021-02-05 14:00:00,2021,2,5,14,NORTH,731.50452
2021-02-05 14:00:00,2021,2,5,14,COAST,12500.563535
2021-02-05 14:00:00,2021,2,5,14,NCENT,12235.297264
2021-02-05 14:00:00,2021,2,5,14,SOUTH,2863.472265
2021-02-05 14:00:00,2021,2,5,14,FWEST,3645.339171
2021-02-05 15:00:00,2021,2,5,15,FWEST,3636.369358
2021-02-05 15:00:00,2021,2,5,15,NCENT,11738.061478
2021-02-05 15:00:00,2021,2,5,15,COAST,12369.240261
2021-02-05 15:00:00,2021,2,5,15,NORTH,713.966158
2021-02-05 15:00:00,2021,2,5,15,EAST,1472.251388
2021-02-05 15:00:00,2021,2,5,15,SOUTH,2875.371823
2021-02-05 15:00:00,2021,2,5,15,TOTAL,40028.744601
2021-02-05 15:00:00,2021,2,5,15,WEST,1038.239051
2021-02-05 15:00:00,2021,2,5,15,SCENT,6185.245083
2021-02-05 16:00:00,2021,2,5,16,NORTH,710.676493
2021-02-05 16:00:00,2021,2,5,16,WEST,1025.561018
2021-02-05 16:00:00,2021,2,5,16,TOTAL,39566.185734
2021-02-05 16:00:00,2021,2,5,16,SCENT,6088.321695
2021-02-05 16:00:00,2021,2,5,16,SOUTH,2988.351776
2021-02-05 16:00:00,2021,2,5,16,FWEST,3621.461088
2021-02-05 16:00:00,2021,2,5,16,NCENT,11417.707883
2021-02-05 16:00:00,2021,2,5,16,EAST,1438.715394
2021-02-05 16:00:00,2021,2,5,16,COAST,12275.390386
2021-02-05 17:00:00,2021,2,5,17,NCENT,11344.151785
2021-02-05 17:00:00,2021,2,5,17,WEST,1027.06335
2021-02-05 17:00:00,2021,2,5,17,SCENT,6123.005616
2021-02-05 17:00:00,2021,2,5,17,EAST,1447.526546
2021-02-05 17:00:00,2021,2,5,17,TOTAL,39490.042526
2021-02-05 17:00:00,2021,2,5,17,FWEST,3631.181634
2021-02-05 17:00:00,2021,2,5,17,NORTH,714.192428
2021-02-05 17:00:00,2021,2,5,17,SOUTH,2904.339546
2021-02-05 17:00:00,2021,2,5,17,COAST,12298.58162
2021-02-05 18:00:00,2021,2,5,18,TOTAL,40170.190942
2021-02-05 18:00:00,2021,2,5,18,COAST,12440.002008
2021-02-05 18:00:00,2021,2,5,18,EAST,1494.071271
2021-02-05 18:00:00,2021,2,5,18,WEST,1040.190505
2021-02-05 18:00:00,2021,2,5,18,FWEST,3628.636782
2021-02-05 18:00:00,2021,2,5,18,NORTH,725.315053
2021-02-05 18:00:00,2021,2,5,18,NCENT,11645.408174
2021-02-05 18:00:00,2021,2,5,18,SCENT,6308.103632
2021-02-05 18:00:00,2021,2,5,18,SOUTH,2888.463517
2021-02-05 19:00:00,2021,2,5,19,NCENT,12454.535306
2021-02-05 19:00:00,2021,2,5,19,EAST,1616.961987
2021-02-05 19:00:00,2021,2,5,19,WEST,1087.162754
2021-02-05 19:00:00,2021,2,5,19,NORTH,772.477927
2021-02-05 19:00:00,2021,2,5,19,COAST,12612.79839
2021-02-05 19:00:00,2021,2,5,19,TOTAL,41875.920272
2021-02-05 19:00:00,2021,2,5,19,SOUTH,2971.73284
2021-02-05 19:00:00,2021,2,5,19,SCENT,6678.458327
2021-02-05 19:00:00,2021,2,5,19,FWEST,3681.79274
2021-02-05 20:00:00,2021,2,5,20,NORTH,790.751815
2021-02-05 20:00:00,2021,2,5,20,COAST,12555.963706
2021-02-05 20:00:00,2021,2,5,20,SOUTH,3006.743418
2021-02-05 20:00:00,2021,2,5,20,EAST,1665.680442
2021-02-05 20:00:00,2021,2,5,20,TOTAL,42243.079217
2021-02-05 20:00:00,2021,2,5,20,FWEST,3712.995398
2021-02-05 20:00:00,2021,2,5,20,SCENT,6753.670654
2021-02-05 20:00:00,2021,2,5,20,NCENT,12650.247178
2021-02-05 20:00:00,2021,2,5,20,WEST,1107.026605
2021-02-05 21:00:00,2021,2,5,21,WEST,1102.827317
2021-02-05 21:00:00,2021,2,5,21,COAST,12375.95012
2021-02-05 21:00:00,2021,2,5,21,NORTH,792.077812
2021-02-05 21:00:00,2021,2,5,21,FWEST,3733.841528
2021-02-05 21:00:00,2021,2,5,21,SOUTH,2953.873251
2021-02-05 21:00:00,2021,2,5,21,TOTAL,41941.156676
2021-02-05 21:00:00,2021,2,5,21,NCENT,12662.077158
2021-02-05 21:00:00,2021,2,5,21,SCENT,6647.877202
2021-02-05 21:00:00,2021,2,5,21,EAST,1672.632287
2021-02-05 22:00:00,2021,2,5,22,NCENT,12581.262216
2021-02-05 22:00:00,2021,2,5,22,WEST,1102.154697
2021-02-05 22:00:00,2021,2,5,22,SOUTH,2892.815226
2021-02-05 22:00:00,2021,2,5,22,TOTAL,41406.513131
2021-02-05 22:00:00,2021,2,5,22,NORTH,792.602811
2021-02-05 22:00:00,2021,2,5,22,COAST,12117.455667
2021-02-05 22:00:00,2021,2,5,22,SCENT,6514.539141
2021-02-05 22:00:00,2021,2,5,22,FWEST,3746.73893
2021-02-05 22:00:00,2021,2,5,22,EAST,1658.944444
2021-02-05 23:00:00,2021,2,5,23,NORTH,774.80621
2021-02-05 23:00:00,2021,2,5,23,NCENT,12171.790631
2021-02-05 23:00:00,2021,2,5,23,SCENT,6257.279349
2021-02-05 23:00:00,2021,2,5,23,SOUTH,2793.523943
2021-02-05 23:00:00,2021,2,5,23,EAST,1560.438079
2021-02-05 23:00:00,2021,2,5,23,FWEST,3762.91356
2021-02-05 23:00:00,2021,2,5,23,COAST,11696.058098
2021-02-05 23:00:00,2021,2,5,23,TOTAL,40098.240182
2021-02-05 23:00:00,2021,2,5,23,WEST,1081.43031
2021-02-06 00:00:00,2021,2,6,0,WEST,1074.590696
2021-02-06 00:00:00,2021,2,6,0,FWEST,3764.962115
2021-02-06 00:00:00,2021,2,6,0,EAST,1524.711724
2021-02-06 00:00:00,2021,2,6,0,SCENT,5398.320535
2021-02-06 00:00:00,2021,2,6,0,COAST,10486.991853
2021-02-06 00:00:00,2021,2,6,0,TOTAL,37311.970608
2021-02-06 00:00:00,2021,2,6,0,NORTH,781.335326
2021-02-06 00:00:00,2021,2,6,0,NCENT,11647.299899
2021-02-06 00:00:00,2021,2,6,0,SOUTH,2633.758461
2021-02-06 01:00:00,2021,2,6,1,FWEST,3763.03743
2021-02-06 01:00:00,2021,2,6,1,TOTAL,37277.932071
2021-02-06 01:00:00,2021,2,6,1,SOUTH,2541.901568
2021-02-06 01:00:00,2021,2,6,1,COAST,10911.733574
2021-02-06 01:00:00,2021,2,6,1,NCENT,11229.18939
2021-02-06 01:00:00,2021,2,6,1,SCENT,5644.389183
2021-02-06 01:00:00,2021,2,6,1,NORTH,739.270798
2021-02-06 01:00:00,2021,2,6,1,EAST,1413.328707
2021-02-06 01:00:00,2021,2,6,1,WEST,1035.081421
2021-02-06 02:00:00,2021,2,6,2,SOUTH,2450.679604
2021-02-06 02:00:00,2021,2,6,2,NORTH,734.807078
2021-02-06 02:00:00,2021,2,6,2,TOTAL,36528.561386
2021-02-06 02:00:00,2021,2,6,2,WEST,1027.694755
2021-02-06 02:00:00,2021,2,6,2,FWEST,3769.66974
2021-02-06 02:00:00,2021,2,6,2,COAST,10686.337629
2021-02-06 02:00:00,2021,2,6,2,EAST,1385.810637
2021-02-06 02:00:00,2021,2,6,2,SCENT,5456.464213
2021-02-06 02:00:00,2021,2,6,2,NCENT,11017.097731
2021-02-06 03:00:00,2021,2,6,3,WEST,1031.218869
2021-02-06 03:00:00,2021,2,6,3,NORTH,732.54482
2021-02-06 03:00:00,2021,2,6,3,SCENT,5342.648536
2021-02-06 03:00:00,2021,2,6,3,SOUTH,2378.146143
2021-02-06 03:00:00,2021,2,6,3,COAST,10537.956855
2021-02-06 03:00:00,2021,2,6,3,EAST,1385.287098
2021-02-06 03:00:00,2021,2,6,3,TOTAL,36134.467926
2021-02-06 03:00:00,2021,2,6,3,FWEST,3773.263671
2021-02-06 03:00:00,2021,2,6,3,NCENT,10953.401935
2021-02-06 04:00:00,2021,2,6,4,TOTAL,36012.916604
2021-02-06 04:00:00,2021,2,6,4,WEST,1040.599677
2021-02-06 04:00:00,2021,2,6,4,FWEST,3779.193559
2021-02-06 04:00:00,2021,2,6,4,NORTH,734.335651
2021-02-06 04:00:00,2021,2,6,4,SOUTH,2341.703661
2021-02-06 04:00:00,2021,2,6,4,SCENT,5252.091897
2021-02-06 04:00:00,2021,2,6,4,NCENT,11018.510029
2021-02-06 04:00:00,2021,2,6,4,COAST,10459.926433
2021-02-06 04:00:00,2021,2,6,4,EAST,1386.555698
2021-02-06 05:00:00,2021,2,6,5,NORTH,744.939291
2021-02-06 05:00:00,2021,2,6,5,EAST,1408.324227
2021-02-06 05:00:00,2021,2,6,5,WEST,1055.198834
2021-02-06 05:00:00,2021,2,6,5,NCENT,11229.170781
2021-02-06 05:00:00,2021,2,6,5,SOUTH,2329.268637
2021-02-06 05:00:00,2021,2,6,5,SCENT,5267.226895
2021-02-06 05:00:00,2021,2,6,5,TOTAL,36305.064702
2021-02-06 05:00:00,2021,2,6,5,FWEST,3802.391744
2021-02-06 05:00:00,2021,2,6,5,COAST,10468.544292
2021-02-06 06:00:00,2021,2,6,6,NCENT,11491.202468
2021-02-06 06:00:00,2021,2,6,6,COAST,10636.058758
2021-02-06 06:00:00,2021,2,6,6,SCENT,5446.678821
2021-02-06 06:00:00,2021,2,6,6,EAST,1443.654552
2021-02-06 06:00:00,2021,2,6,6,WEST,1086.940922
2021-02-06 06:00:00,2021,2,6,6,FWEST,3828.220299
2021-02-06 06:00:00,2021,2,6,6,SOUTH,2375.363574
2021-02-06 06:00:00,2021,2,6,6,NORTH,761.49517
2021-02-06 06:00:00,2021,2,6,6,TOTAL,37069.614565
2021-02-06 07:00:00,2021,2,6,7,SOUTH,2460.139176
2021-02-06 07:00:00,2021,2,6,7,NCENT,12047.812253
2021-02-06 07:00:00,2021,2,6,7,NORTH,787.67563
2021-02-06 07:00:00,2021,2,6,7,EAST,1513.678289
2021-02-06 07:00:00,2021,2,6,7,WEST,1135.268392
2021-02-06 07:00:00,2021,2,6,7,SCENT,5712.820507
2021-02-06 07:00:00,2021,2,6,7,FWEST,3844.500661
2021-02-06 07:00:00,2021,2,6,7,TOTAL,38440.624007
2021-02-06 07:00:00,2021,2,6,7,COAST,10938.7291
2021-02-06 08:00:00,2021,2,6,8,COAST,11191.899769
2021-02-06 08:00:00,2021,2,6,8,SOUTH,2537.388058
2021-02-06 08:00:00,2021,2,6,8,NORTH,812.155055
2021-02-06 08:00:00,2021,2,6,8,SCENT,6010.250632
2021-02-06 08:00:00,2021,2,6,8,FWEST,3868.410554
2021-02-06 08:00:00,2021,2,6,8,EAST,1585.721832
2021-02-06 08:00:00,2021,2,6,8,TOTAL,39859.835113
2021-02-06 08:00:00,2021,2,6,8,WEST,1190.359515
2021-02-06 08:00:00,2021,2,6,8,NCENT,12663.649697
2021-02-06 09:00:00,2021,2,6,9,TOTAL,41241.779519
2021-02-06 09:00:00,2021,2,6,9,WEST,1206.108239
2021-02-06 09:00:00,2021,2,6,9,NORTH,837.394116
2021-02-06 09:00:00,2021,2,6,9,EAST,1669.027616
2021-02-06 09:00:00,2021,2,6,9,FWEST,3860.507282
2021-02-06 09:00:00,2021,2,6,9,SOUTH,2668.358451
2021-02-06 09:00:00,2021,2,6,9,SCENT,6270.939918
2021-02-06 09:00:00,2021,2,6,9,NCENT,13208.211638
2021-02-06 09:00:00,2021,2,6,9,COAST,11521.232259
2021-02-06 10:00:00,2021,2,6,10,COAST,11803.770088
2021-02-06 10:00:00,2021,2,6,10,WEST,1189.519608
2021-02-06 10:00:00,2021,2,6,10,TOTAL,42280.575944
2021-02-06 10:00:00,2021,2,6,10,SCENT,6390.761327
2021-02-06 10:00:00,2021,2,6,10,EAST,1696.467745
2021-02-06 10:00:00,2021,2,6,10,NCENT,13673.417443
2021-02-06 10:00:00,2021,2,6,10,NORTH,869.461021
2021-02-06 10:00:00,2021,2,6,10,SOUTH,2802.377397
2021-02-06 10:00:00,2021,2,6,10,FWEST,3854.801316
2021-02-06 11:00:00,2021,2,6,11,TOTAL,42256.373441
2021-02-06 11:00:00,2021,2,6,11,SCENT,6329.672979
2021-02-06 11:00:00,2021,2,6,11,NCENT,13706.851944
2021-02-06 11:00:00,2021,2,6,11,WEST,1133.13237
2021-02-06 11:00:00,2021,2,6,11,COAST,11842.516255
2021-02-06 11:00:00,2021,2,6,11,FWEST,3834.739966
2021-02-06 11:00:00,2021,2,6,11,NORTH,874.598786
2021-02-06 11:00:00,2021,2,6,11,SOUTH,2860.172671
2021-02-06 11:00:00,2021,2,6,11,EAST,1674.68847
2021-02-06 12:00:00,2021,2,6,12,FWEST,3809.093429
2021-02-06 12:00:00,2021,2,6,12,EAST,1638.75655
2021-02-06 12:00:00,2021,2,6,12,NCENT,13273.076057
2021-02-06 12:00:00,2021,2,6,12,SCENT,5987.392991
2021-02-06 12:00:00,2021,2,6,12,COAST,11634.104102
2021-02-06 12:00:00,2021,2,6,12,TOTAL,41148.798676
2021-02-06 12:00:00,2021,2,6,12,WEST,1085.146139
2021-02-06 12:00:00,2021,2,6,12,SOUTH,2869.511255
2021-02-06 12:00:00,2021,2,6,12,NORTH,851.718153
2021-02-06 13:00:00,2021,2,6,13,NORTH,836.21971
2021-02-06 13:00:00,2021,2,6,13,NCENT,12746.097099
2021-02-06 13:00:00,2021,2,6,13,COAST,11418.74177
2021-02-06 13:00:00,2021,2,6,13,FWEST,3783.735876
2021-02-06 13:00:00,2021,2,6,13,EAST,1563.559289
2021-02-06 13:00:00,2021,2,6,13,SCENT,5672.021883
2021-02-06 13:00:00,2021,2,6,13,WEST,1045.49094
2021-02-06 13:00:00,2021,2,6,13,TOTAL,39927.261459
2021-02-06 13:00:00,2021,2,6,13,SOUTH,2861.394891
2021-02-06 14:00:00,2021,2,6,14,SOUTH,2846.029549
2021-02-06 14:00:00,2021,2,6,14,SCENT,5509.070149
2021-02-06 14:00:00,2021,2,6,14,WEST,1023.632692
2021-02-06 14:00:00,2021,2,6,14,COAST,11258.815581
2021-02-06 14:00:00,2021,2,6,14,NORTH,823.39146
2021-02-06 14:00:00,2021,2,6,14,EAST,1504.890595
2021-02-06 14:00:00,2021,2,6,14,FWEST,3757.639241
2021-02-06 14:00:00,2021,2,6,14,TOTAL,38679.455353
2021-02-06 14:00:00,2021,2,6,14,NCENT,11955.986087
2021-02-06 15:00:00,2021,2,6,15,COAST,11036.338039
2021-02-06 15:00:00,2021,2,6,15,EAST,1424.817901
2021-02-06 15:00:00,2021,2,6,15,NCENT,11418.975258
2021-02-06 15:00:00,2021,2,6,15,FWEST,3728.709066
2021-02-06 15:00:00,2021,2,6,15,WEST,1003.994008
2021-02-06 15:00:00,2021,2,6,15,TOTAL,37682.237494
2021-02-06 15:00:00,2021,2,6,15,SCENT,5442.804486
2021-02-06 15:00:00,2021,2,6,15,SOUTH,2829.009238
2021-02-06 15:00:00,2021,2,6,15,NORTH,797.589498
2021-02-06 16:00:00,2021,2,6,16,COAST,10857.744205
2021-02-06 16:00:00,2021,2,6,16,FWEST,3711.815201
2021-02-06 16:00:00,2021,2,6,16,SCENT,5449.530392
2021-02-06 16:00:00,2021,2,6,16,NCENT,11087.060695
2021-02-06 16:00:00,2021,2,6,16,WEST,992.590772
2021-02-06 16:00:00,2021,2,6,16,SOUTH,2823.801021
2021-02-06 16:00:00,2021,2,6,16,TOTAL,37091.484049
2021-02-06 16:00:00,2021,2,6,16,NORTH,774.257757
2021-02-06 16:00:00,2021,2,6,16,EAST,1394.684005
2021-02-06 17:00:00,2021,2,6,17,COAST,10741.466421
2021-02-06 17:00:00,2021,2,6,17,SOUTH,2851.198234
2021-02-06 17:00:00,2021,2,6,17,NORTH,772.039179
2021-02-06 17:00:00,2021,2,6,17,EAST,1380.985129
2021-02-06 17:00:00,2021,2,6,17,FWEST,3698.673916
2021-02-06 17:00:00,2021,2,6,17,SCENT,5509.707023
2021-02-06 17:00:00,2021,2,6,17,WEST,996.185841
2021-02-06 17:00:00,2021,2,6,17,TOTAL,37034.81715
2021-02-06 17:00:00,2021,2,6,17,NCENT,11084.561408
2021-02-06 18:00:00,2021,2,6,18,COAST,10678.965695
2021-02-06 18:00:00,2021,2,6,18,WEST,1008.887532
2021-02-06 18:00:00,2021,2,6,18,NCENT,11448.193183
2021-02-06 18:00:00,2021,2,6,18,EAST,1459.123294
2021-02-06 18:00:00,2021,2,6,18,SOUTH,2838.977944
2021-02-06 18:00:00,2021,2,6,18,TOTAL,37526.948886
2021-02-06 18:00:00,2021,2,6,18,FWEST,3665.558172
2021-02-06 18:00:00,2021,2,6,18,SCENT,5641.852943
2021-02-06 18:00:00,2021,2,6,18,NORTH,785.390124
2021-02-06 19:00:00,2021,2,6,19,FWEST,3678.313718
2021-02-06 19:00:00,2021,2,6,19,WEST,1052.626265
2021-02-06 19:00:00,2021,2,6,19,COAST,10925.883864
2021-02-06 19:00:00,2021,2,6,19,EAST,1528.182638
2021-02-06 19:00:00,2021,2,6,19,SOUTH,2889.838934
2021-02-06 19:00:00,2021,2,6,19,NORTH,811.500516
2021-02-06 19:00:00,2021,2,6,19,SCENT,5859.456398
2021-02-06 19:00:00,2021,2,6,19,TOTAL,38842.78652
2021-02-06 19:00:00,2021,2,6,19,NCENT,12096.984186
2021-02-06 20:00:00,2021,2,6,20,TOTAL,39665.296092
2021-02-06 20:00:00,2021,2,6,20,NORTH,823.752986
2021-02-06 20:00:00,2021,2,6,20,WEST,1090.610172
2021-02-06 20:00:00,2021,2,6,20,NCENT,12407.106687
2021-02-06 20:00:00,2021,2,6,20,COAST,11071.290829
2021-02-06 20:00:00,2021,2,6,20,FWEST,3730.639685
2021-02-06 20:00:00,2021,2,6,20,SCENT,5991.655004
2021-02-06 20:00:00,2021,2,6,20,SOUTH,2937.300216
2021-02-06 20:00:00,2021,2,6,20,EAST,1612.940512
2021-02-06 21:00:00,2021,2,6,21,WEST,1101.081049
2021-02-06 21:00:00,2021,2,6,21,SCENT,5915.082972
2021-02-06 21:00:00,2021,2,6,21,TOTAL,39523.337447
2021-02-06 21:00:00,2021,2,6,21,COAST,11019.73762
2021-02-06 21:00:00,2021,2,6,21,FWEST,3742.976804
2021-02-06 21:00:00,2021,2,6,21,NCENT,12406.618662
2021-02-06 21:00:00,2021,2,6,21,EAST,1626.376037
2021-02-06 21:00:00,2021,2,6,21,NORTH,826.455717
2021-02-06 21:00:00,2021,2,6,21,SOUTH,2885.008586
2021-02-06 22:00:00,2021,2,6,22,COAST,10827.221221
2021-02-06 22:00:00,2021,2,6,22,SCENT,5776.316185
2021-02-06 22:00:00,2021,2,6,22,NCENT,12258.243795
2021-02-06 22:00:00,2021,2,6,22,NORTH,818.352205
2021-02-06 22:00:00,2021,2,6,22,SOUTH,2811.780729
2021-02-06 22:00:00,2021,2,6,22,WEST,1100.023524
2021-02-06 22:00:00,2021,2,6,22,TOTAL,38953.93838
2021-02-06 22:00:00,2021,2,6,22,EAST,1604.635943
2021-02-06 22:00:00,2021,2,6,22,FWEST,3757.364776
2021-02-06 23:00:00,2021,2,6,23,WEST,1088.535864
2021-02-06 23:00:00,2021,2,6,23,TOTAL,38171.752927
2021-02-06 23:00:00,2021,2,6,23,SOUTH,2726.470752
2021-02-06 23:00:00,2021,2,6,23,NORTH,802.158877
2021-02-06 23:00:00,2021,2,6,23,EAST,1546.320219
2021-02-06 23:00:00,2021,2,6,23,FWEST,3770.221364
2021-02-06 23:00:00,2021,2,6,23,SCENT,5603.252666
2021-02-06 23:00:00,2021,2,6,23,COAST,10667.389979
2021-02-06 23:00:00,2021,2,6,23,NCENT,11967.403205
2021-02-07 00:00:00,2021,2,7,0,COAST,10474.946937
2021-02-07 00:00:00,2021,2,7,0,NCENT,11291.423425
2021-02-07 00:00:00,2021,2,7,0,WEST,985.706632
2021-02-07 00:00:00,2021,2,7,0,SCENT,5193.296561
2021-02-07 00:00:00,2021,2,7,0,SOUTH,2590.018922
2021-02-07 00:00:00,2021,2,7,0,EAST,1429.146005
2021-02-07 00:00:00,2021,2,7,0,FWEST,3686.121779
2021-02-07 00:00:00,2021,2,7,0,TOTAL,36420.911669
2021-02-07 00:00:00,2021,2,7,0,NORTH,770.251408
2021-02-07 01:00:00,2021,2,7,1,EAST,1520.166593
2021-02-07 01:00:00,2021,2,7,1,SCENT,5262.924265
2021-02-07 01:00:00,2021,2,7,1,WEST,1065.997127
2021-02-07 01:00:00,2021,2,7,1,SOUTH,2527.093425
2021-02-07 01:00:00,2021,2,7,1,TOTAL,36668.692435
2021-02-07 01:00:00,2021,2,7,1,COAST,10245.581548
2021-02-07 01:00:00,2021,2,7,1,NCENT,11523.634085
2021-02-07 01:00:00,2021,2,7,1,FWEST,3745.043255
2021-02-07 01:00:00,2021,2,7,1,NORTH,778.252137
2021-02-07 02:00:00,2021,2,7,2,NORTH,773.060614
2021-02-07 02:00:00,2021,2,7,2,NCENT,11455.107504
2021-02-07 02:00:00,2021,2,7,2,SOUTH,2453.599812
2021-02-07 02:00:00,2021,2,7,2,EAST,1543.008764
2021-02-07 02:00:00,2021,2,7,2,COAST,10126.24152
2021-02-07 02:00:00,2021,2,7,2,WEST,1072.922191
2021-02-07 02:00:00,2021,2,7,2,FWEST,3752.15532
2021-02-07 02:00:00,2021,2,7,2,SCENT,5191.116446
2021-02-07 02:00:00,2021,2,7,2,TOTAL,36367.212171
2021-02-07 03:00:00,2021,2,7,3,COAST,10119.633172
2021-02-07 03:00:00,2021,2,7,3,NORTH,773.587488
2021-02-07 03:00:00,2021,2,7,3,SCENT,5184.224289
2021-02-07 03:00:00,2021,2,7,3,TOTAL,36444.602551
2021-02-07 03:00:00,2021,2,7,3,FWEST,3763.925789
2021-02-07 03:00:00,2021,2,7,3,WEST,1092.411299
2021-02-07 03:00:00,2021,2,7,3,NCENT,11568.795118
2021-02-07 03:00:00,2021,2,7,3,EAST,1534.653302
2021-02-07 03:00:00,2021,2,7,3,SOUTH,2407.372095
2021-02-07 04:00:00,2021,2,7,4,COAST,10206.48087
2021-02-07 04:00:00,2021,2,7,4,TOTAL,36958.874239
2021-02-07 04:00:00,2021,2,7,4,SOUTH,2390.794053
2021-02-07 04:00:00,2021,2,7,4,EAST,1562.356244
2021-02-07 04:00:00,2021,2,7,4,FWEST,3770.21621
2021-02-07 04:00:00,2021,2,7,4,SCENT,5281.555431
2021-02-07 04:00:00,2021,2,7,4,NORTH,787.532267
2021-02-07 04:00:00,2021,2,7,4,NCENT,11845.148203
2021-02-07 04:00:00,2021,2,7,4,WEST,1114.790961
2021-02-07 05:00:00,2021,2,7,5,NORTH,814.167051
2021-02-07 05:00:00,2021,2,7,5,EAST,1581.618755
2021-02-07 05:00:00,2021,2,7,5,SOUTH,2418.686986
2021-02-07 05:00:00,2021,2,7,5,TOTAL,37734.860189
2021-02-07 05:00:00,2021,2,7,5,NCENT,12215.244961
2021-02-07 05:00:00,2021,2,7,5,COAST,10354.37216
2021-02-07 05:00:00,2021,2,7,5,SCENT,5439.542497
2021-02-07 05:00:00,2021,2,7,5,FWEST,3770.266346
2021-02-07 05:00:00,2021,2,7,5,WEST,1140.961432
2021-02-07 06:00:00,2021,2,7,6,SOUTH,2478.568431
2021-02-07 06:00:00,2021,2,7,6,COAST,10566.883971
2021-02-07 06:00:00,2021,2,7,6,EAST,1655.452135
2021-02-07 06:00:00,2021,2,7,6,SCENT,5714.958924
2021-02-07 06:00:00,2021,2,7,6,NORTH,831.27142
2021-02-07 06:00:00,2021,2,7,6,WEST,1183.254956
2021-02-07 06:00:00,2021,2,7,6,FWEST,3771.987661
2021-02-07 06:00:00,2021,2,7,6,NCENT,12657.990285
2021-02-07 06:00:00,2021,2,7,6,TOTAL,38860.367785
2021-02-07 07:00:00,2021,2,7,7,WEST,1237.991284
2021-02-07 07:00:00,2021,2,7,7,NORTH,854.438258
2021-02-07 07:00:00,2021,2,7,7,COAST,10897.992298
2021-02-07 07:00:00,2021,2,7,7,NCENT,13160.107352
2021-02-07 07:00:00,2021,2,7,7,SOUTH,2573.625286
2021-02-07 07:00:00,2021,2,7,7,SCENT,6111.606406
2021-02-07 07:00:00,2021,2,7,7,EAST,1734.58248
